name,cafeurl,reviewcnt,rating,pricerng,postcode,lat,long,rev_Excellent,rev_Very good,rev_Average,rev_Poor,rev_Terrible,topcat,borough,price_num
Starbucks,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7772536-Reviews-Starbucks-London_England.html,20,3.5,££ - £££,SE1 1JD,51.49874615384616,-0.0930384615384615,6,3,3,3,2,Excellent,Southwark,2
Euphorium Highbury,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5244262-Reviews-Euphorium_Highbury-London_England.html,66,3.5,£,N1 1RQ,51.53669,-0.0944,16,16,13,8,11,Excellent,Islington,1
The Nook Hampstead,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d21513776-Reviews-The_Nook_Hampstead-London_England.html,7,4.0,££ - £££,NW3 2PY,51.5462,-0.168075,5,0,0,1,1,Excellent,Camden,2
PRET A MANAGER,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12707594-Reviews-PRET_A_MANAGER-London_England.html,28,3.5,£,E16 2PB,51.50108,0.0442,2,13,2,2,3,Very good,Newham,1
Costa Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8661853-Reviews-Costa_Coffee-London_England.html,13,4.0,£,SE1 8XR,51.49874615384616,-0.0930384615384615,2,5,1,0,1,Very good,Lambeth,1
Shutterbug London,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3946982-Reviews-Shutterbug_London-London_England.html,28,3.5,££ - £££,EC2A 3BA,51.5237,-0.0877,8,10,6,1,3,Very good,City and Hackney Teaching,2
Zio Roby's italian food,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10558297-Reviews-Zio_Roby_s_italian_food-London_England.html,7,4.5,£,SE19 3NG,51.417875,-0.085075,6,0,0,0,1,Excellent,Croydon,1
Costa Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7285458-Reviews-Costa_Coffee-London_England.html,45,3.5,££ - £££,W1F 7TH,51.5085,-0.1257,10,7,7,4,5,Excellent,Westminster,2
Caffe Nero,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8705219-Reviews-Caffe_Nero-London_England.html,17,3.5,£,SE1 2DA,51.49874615384616,-0.0930384615384615,3,3,4,1,1,Average,Southwark,1
Tiramisu,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d17393998-Reviews-Tiramisu-London_England.html,11,4.0,££ - £££,W12 7GB,51.505,-0.2211,7,0,0,0,3,Excellent,Hammersmith and Fulham,2
Costa Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8822174-Reviews-Costa_Coffee-London_England.html,12,4.0,£,EC1M 6BY,51.5085,-0.1257,2,2,0,1,1,Excellent,Islington,1
Lily Jasmine,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d19892147-Reviews-Lily_Jasmine-London_England.html,7,4.0,£,N1 8EA,51.53669,-0.0944,4,1,1,0,1,Excellent,Islington,1
Over Under Coffee - Clapham,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d23768794-Reviews-Over_Under_Coffee_Clapham-London_England.html,4,4.5,££ - £££,SW4 0JA,51.46758,-0.1291199999999999,3,0,0,1,0,Excellent,Lambeth,2
Kahaila Aldgate,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d15292875-Reviews-Kahaila_Aldgate-London_England.html,9,4.0,££ - £££,EC3N 1AF,51.513,-0.08,2,3,2,1,0,Very good,City and Hackney Teaching,2
CPress Chelsea,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d13169201-Reviews-CPress_Chelsea-London_England.html,4,5.0,££ - £££,SW10 9PZ,51.4876,-0.1694,3,1,0,0,0,Excellent,Kensington and Chelsea,2
Starbucks,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8814458-Reviews-Starbucks-London_England.html,29,3.5,££ - £££,EC4M 7DX,51.5085,-0.1257,5,11,3,1,3,Very good,City and Hackney Teaching,2
Daily Goods,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7226479-Reviews-Daily_Goods-London_England.html,30,3.5,£,SE5 8QZ,51.474575,-0.090125,9,6,9,3,3,Excellent,Southwark,1
Costa,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7276820-Reviews-Costa-London_England.html,12,4.0,£,E1 6AZ,51.51302727272727,-0.0617727272727272,4,1,0,0,1,Excellent,Tower Hamlets,1
Department Of Coffee and Social Affairs,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d9712173-Reviews-Department_Of_Coffee_and_Social_Affairs-London_England.html,37,3.5,££ - £££,E1 6EA,51.51302727272727,-0.0617727272727272,9,10,5,3,6,Very good,Tower Hamlets,2
The Tea Room @ The Chilworth,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d21249856-Reviews-The_Tea_Room_The_Chilworth-London_England.html,2,5.0,££ - £££,W2 3UY,51.51413636363636,-0.1886454545454545,2,0,0,0,0,Excellent,Westminster,2
Crazy Baker,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d6210310-Reviews-Crazy_Baker-London_England.html,23,4.0,£,NW10 5NY,51.53758571428572,-0.2431214285714285,12,3,0,1,5,Excellent,Hammersmith and Fulham,1
Hagen,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d13290901-Reviews-Hagen-London_England.html,17,4.0,££ - £££,SW3 5TX,51.487975000000006,-0.165875,8,4,0,0,4,Excellent,Kensington and Chelsea,2
GAIL's Bakery Blackheath,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7298744-Reviews-GAIL_s_Bakery_Blackheath-London_England.html,210,3.0,££ - £££,SE3 9LA,51.46596666666667,0.0175,53,44,27,41,39,Excellent,Greenwich Teaching,2
Costa Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7593226-Reviews-Costa_Coffee-London_England.html,26,3.5,£,SW12 9DY,51.4469,-0.1384,6,4,0,0,5,Excellent,Lambeth,1
Venetia's coffee shop,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d4830376-Reviews-Venetia_s_coffee_shop-London_England.html,14,3.5,£,E5 0LH,51.55991666666667,-0.0545166666666666,3,5,2,1,2,Very good,City and Hackney Teaching,1
The Coffee Cup,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2399127-Reviews-The_Coffee_Cup-London_England.html,170,3.5,£,NW3 1QX,51.5462,-0.168075,45,48,24,12,32,Very good,Camden,1
Starbucks,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2305148-Reviews-Starbucks-London_England.html,49,3.5,££ - £££,SE10 9BL,51.4779,-0.0118,5,8,5,5,4,Very good,Greenwich Teaching,2
Caffe Nero,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5483254-Reviews-Caffe_Nero-London_England.html,8,4.0,£,SW13 9LW,51.4735,-0.2484,3,2,3,0,0,Excellent,Richmond and Twickenham,1
Amorino,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10682385-Reviews-Amorino-London_England.html,16,3.5,££ - £££,NW1 7BU,51.52988181818182,-0.1471818181818182,3,4,1,3,0,Very good,Camden,2
Uncommon SW11,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d15549917-Reviews-Uncommon_SW11-London_England.html,17,3.5,££ - £££,SW11 6RE,51.469166666666666,-0.1619333333333333,6,3,3,4,1,Excellent,Wandsworth,2
Fantasia 2 Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3659600-Reviews-Fantasia_2_Cafe-London_England.html,28,3.5,£,SW4 7EY,51.46758,-0.1291199999999999,9,8,1,5,5,Excellent,Lambeth,1
Bulldog Edition,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d11804923-Reviews-Bulldog_Edition-London_England.html,15,3.5,£,E1 6JQ,51.51302727272727,-0.0617727272727272,4,3,2,1,2,Excellent,City and Hackney Teaching,1
24 Karak,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d23248452-Reviews-24_Karak-London_England.html,2,5.0,£,E1 6SA,51.51302727272727,-0.0617727272727272,2,0,0,0,0,Excellent,Tower Hamlets,1
Cafe Mimosa,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12925850-Reviews-Cafe_Mimosa-London_England.html,14,3.5,££ - £££,SE25 5AH,51.398325,-0.06895,8,2,0,0,4,Excellent,Croydon,2
Paul,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5041732-Reviews-Paul-London_England.html,23,3.5,££ - £££,N1 2TU,51.53669,-0.0944,7,5,1,1,4,Excellent,Islington,2
Coffee Academy Independent Artisan Cafe & Doughnuts,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d21215393-Reviews-Coffee_Academy_Independent_Artisan_Cafe_Doughnuts-London_England.html,2,5.0,£,SE1 9PH,51.49874615384616,-0.0930384615384615,2,0,0,0,0,Excellent,Southwark,1
Nude Espresso,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d9758744-Reviews-Nude_Espresso-London_England.html,10,4.0,££ - £££,E1 7LA,51.51302727272727,-0.0617727272727272,4,3,0,0,2,Excellent,Tower Hamlets,2
Parcafe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5439862-Reviews-Parcafe-London_England.html,15,3.5,££ - £££,W1K 1QA,51.5085,-0.1257,5,3,3,2,1,Excellent,Westminster,2
Starbucks,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10302476-Reviews-Starbucks-London_England.html,18,3.5,££ - £££,EC1V 2NR,51.5265,-0.0986,2,6,1,2,2,Very good,Islington,2
Sacred Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10085909-Reviews-Sacred_Cafe-London_England.html,14,3.5,££ - £££,W12 7JQ,51.505,-0.2211,3,3,0,5,1,Poor,Hammersmith and Fulham,2
Low Tea at The Luggage Room,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10444140-Reviews-Low_Tea_at_The_Luggage_Room-London_England.html,5,4.0,££££,W1K 6JP,51.5085,-0.1257,2,1,1,0,0,Excellent,Westminster,3
Hjem Kensington,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d13378358-Reviews-Hjem_Kensington-London_England.html,37,3.5,££ - £££,W8 5RL,51.501125,-0.1985,16,3,2,7,7,Excellent,Kensington and Chelsea,2
Molly's Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d23391487-Reviews-Molly_s_Cafe-London_England.html,13,3.5,££ - £££,E2 8JH,51.5386,-0.055525,6,2,0,3,2,Excellent,City and Hackney Teaching,2
Belbatt Steak&chips,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d21291633-Reviews-Belbatt_Steak_chips-London_England.html,2,5.0,£,SE10 9HZ,51.4779,-0.0118,2,0,0,0,0,Excellent,Greenwich Teaching,1
Cafe Nero - Swiss Cottage,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10232644-Reviews-Cafe_Nero_Swiss_Cottage-London_England.html,18,3.5,££ - £££,NW3 6LB,51.5462,-0.168075,3,8,2,1,2,Very good,Camden,2
Jen Tea London,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d20048983-Reviews-Jen_Tea_London-London_England.html,2,5.0,£,E1 7LJ,51.51302727272727,-0.0617727272727272,2,0,0,0,0,Excellent,Tower Hamlets,1
Wildcard,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d16650369-Reviews-Wildcard-London_England.html,8,4.0,£,NW10 3JD,51.53758571428572,-0.2431214285714285,4,1,1,1,1,Excellent,Brent Teaching,1
Barista & Baker,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10043511-Reviews-Barista_Baker-London_England.html,15,4.0,£,SE1 0AP,51.49874615384616,-0.0930384615384615,7,3,3,0,2,Excellent,Southwark,1
Fendi Caffe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d18967993-Reviews-Fendi_Caffe-London_England.html,8,3.5,££ - £££,SW1X 7XL,51.4973,-0.1553,1,4,1,1,0,Very good,Kensington and Chelsea,2
Caffe Nero,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5243110-Reviews-Caffe_Nero-London_England.html,14,3.5,££ - £££,SW14 8AG,51.4655,-0.2669,2,5,5,0,1,Very good,Richmond and Twickenham,2
Black Sheep Coffee - Aldgate Station,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12988817-Reviews-Black_Sheep_Coffee_Aldgate_Station-London_England.html,14,3.5,£,EC3N 1AH,51.513,-0.08,4,3,3,0,3,Excellent,City and Hackney Teaching,1
Starbucks,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d13430041-Reviews-Starbucks-London_England.html,5,4.0,££ - £££,W11 3RB,51.507525,-0.205,1,1,1,0,0,Excellent,Kensington and Chelsea,2
Costa Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7375949-Reviews-Costa_Coffee-London_England.html,38,3.5,££ - £££,W1W 8QJ,51.5085,-0.1257,5,12,3,4,4,Very good,Westminster,2
Costa Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12228314-Reviews-Costa_Coffee-London_England.html,9,3.5,££ - £££,N14 5BP,51.63298,-0.13062,4,1,2,1,1,Excellent,Enfield,2
Violet Cakes,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5769111-Reviews-Violet_Cakes-London_England.html,76,3.5,££ - £££,E8 3ED,51.548,-0.0629,17,23,11,4,15,Very good,City and Hackney Teaching,2
Pancake Art,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d23632202-Reviews-Pancake_Art-London_England.html,3,4.0,££ - £££,NW1 8NZ,51.52988181818182,-0.1471818181818182,1,1,0,0,0,Excellent,Camden,2
Eat,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7251007-Reviews-Eat-London_England.html,18,3.5,£,SE1 9HA,51.49874615384616,-0.0930384615384615,1,6,6,2,0,Very good,Southwark,1
Hazev Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d15360584-Reviews-Hazev_Cafe-London_England.html,11,3.5,££ - £££,E14 9RT,51.50563529411765,-0.0187647058823529,4,2,0,1,1,Excellent,Tower Hamlets,2
Caffe Nero,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12420840-Reviews-Caffe_Nero-London_England.html,19,3.5,£,SW1W 9RB,51.5085,-0.1257,2,5,3,2,3,Very good,Westminster,1
Costa Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3242601-Reviews-Costa_Coffee-London_England.html,40,3.5,££ - £££,E11 2AG,51.57656666666667,0.0171666666666666,2,13,3,1,5,Very good,Redbridge,2
Liliana Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d11914704-Reviews-Liliana_Coffee-London_England.html,3,5.0,£,N1 9DU,51.53669,-0.0944,3,0,0,0,0,Excellent,Islington,1
Illy Caffe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d15215096-Reviews-Illy_Caffe-London_England.html,5,4.0,££ - £££,EC3A 5DE,51.5154,-0.0828,1,1,0,1,0,Excellent,City and Hackney Teaching,2
The Coffee Bean & Tea Leaf,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5816037-Reviews-The_Coffee_Bean_Tea_Leaf-London_England.html,19,3.5,£,EN5 5XY,51.65198333333333,-0.1943166666666666,5,7,3,1,3,Very good,Barnet,1
Mouse Tail Coffee Stories,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8565552-Reviews-Mouse_Tail_Coffee_Stories-London_England.html,13,3.5,£,SE1 1JA,51.49874615384616,-0.0930384615384615,6,3,0,2,2,Excellent,Southwark,1
Caffe Nero,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10729741-Reviews-Caffe_Nero-London_England.html,14,3.5,££ - £££,WC2H 7AD,51.5085,-0.1257,2,3,0,1,1,Very good,Westminster,2
The Coffee Kitchen,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10826460-Reviews-The_Coffee_Kitchen-London_England.html,19,3.5,£,NW6 2QN,51.54194444444445,-0.1931888888888888,6,7,1,1,4,Very good,Camden,1
Cafe G.,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10046221-Reviews-Cafe_G-London_England.html,39,3.5,££ - £££,SE22 9QA,51.453633333333336,-0.0687666666666666,13,6,7,2,10,Excellent,Southwark,2
Caffe Nero - Notting Hill,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5104069-Reviews-Caffe_Nero_Notting_Hill-London_England.html,44,3.5,£,W11 3JS,51.507525,-0.205,4,6,6,1,4,Very good,Kensington and Chelsea,1
GAIL's Bakery Wimbledon Village,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8421046-Reviews-GAIL_s_Bakery_Wimbledon_Village-London_England.html,43,3.5,££ - £££,SW19 5DX,51.42343333333333,-0.1973333333333333,12,9,8,6,7,Excellent,Sutton and Merton,2
Benugo - Cannon Street,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d6351529-Reviews-Benugo_Cannon_Street-London_England.html,26,3.5,££ - £££,EC4N 6LY,51.5144,-0.0941,6,8,4,4,3,Very good,City and Hackney Teaching,2
JOE & THE JUICE,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d4098348-Reviews-JOE_THE_JUICE-London_England.html,81,3.5,£,W1D 4QD,51.5085,-0.1257,15,12,13,4,15,Excellent,Westminster,1
Costa Waterstones,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12548436-Reviews-Costa_Waterstones-London_England.html,33,3.5,££ - £££,WC2N 5EJ,51.5085,-0.1257,3,8,4,6,3,Very good,Westminster,2
EL&N London - Park Lane,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d13008842-Reviews-EL_N_London_Park_Lane-London_England.html,869,3.0,££ - £££,W1K 1PR,51.5085,-0.1257,239,110,94,101,222,Excellent,Westminster,2
Boxcar Baker & Deli,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d17726239-Reviews-Boxcar_Baker_Deli-London_England.html,18,3.5,££ - £££,W1H 1PN,51.5176,-0.1612,5,4,2,4,2,Excellent,Westminster,2
Notes,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10892671-Reviews-Notes-London_England.html,18,3.5,££ - £££,E14 5AB,51.50563529411765,-0.0187647058823529,6,4,2,2,3,Excellent,Tower Hamlets,2
Jusaka,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d18835122-Reviews-Jusaka-London_England.html,7,3.5,£,EC1V 7JL,51.5265,-0.0986,4,1,0,0,2,Excellent,Islington,1
Love Choco,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d13426946-Reviews-Love_Choco-London_England.html,12,3.5,££ - £££,E6 3BP,51.526475,0.049325,4,2,3,1,2,Excellent,Newham,2
7oZ Coffee Roastery,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10247793-Reviews-7oZ_Coffee_Roastery-London_England.html,18,3.5,£,SW4 7SH,51.46758,-0.1291199999999999,11,0,1,1,4,Excellent,Lambeth,1
Hourglass Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d16884313-Reviews-Hourglass_Coffee-London_England.html,10,3.5,£,N4 2UX,51.5693,-0.1069,5,1,1,0,3,Excellent,City and Hackney Teaching,1
Harris + Hoole,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8809299-Reviews-Harris_Hoole-London_England.html,15,3.5,££ - £££,W6 9BF,51.49248333333333,-0.2204,6,5,1,0,3,Excellent,Hammersmith and Fulham,2
Starbucks,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d4521920-Reviews-Starbucks-London_England.html,45,3.5,££ - £££,W1T 2HQ,51.5085,-0.1257,1,4,2,2,7,Terrible,Camden,2
Starbucks,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10592285-Reviews-Starbucks-London_England.html,14,3.5,£,W1W 5PA,51.5085,-0.1257,1,3,3,0,1,Very good,Westminster,1
Angel Kitchen,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3532989-Reviews-Angel_Kitchen-London_England.html,11,3.5,££ - £££,EC1V 4AB,51.5265,-0.0986,3,3,1,2,1,Excellent,Islington,2
Kafe 1788,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d11668109-Reviews-Kafe_1788-London_England.html,8,4.0,£,E14 6BT,51.50563529411765,-0.0187647058823529,5,1,0,0,2,Excellent,Tower Hamlets,1
Starbucks,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8072286-Reviews-Starbucks-London_England.html,20,3.5,££ - £££,NW4 3FG,51.6,-0.2166999999999999,5,3,3,1,4,Excellent,Barnet,2
Cafe Noir,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d4115103-Reviews-Cafe_Noir-London_England.html,11,3.5,£,SW1H 0PH,51.5085,-0.1257,1,0,2,1,1,Average,Westminster,1
Costa Coffee - Waterloo,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d4067797-Reviews-Costa_Coffee_Waterloo-London_England.html,95,3.0,£,SE1 7LY,51.49874615384616,-0.0930384615384615,9,32,16,7,18,Very good,Lambeth,1
Benugo Cafe at John Lewis,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d9729508-Reviews-Benugo_Cafe_at_John_Lewis-London_England.html,61,3.0,££ - £££,W1C 1DX,51.5085,-0.1257,10,16,13,7,11,Very good,Westminster,2
SOHO Coffee Co.,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d13087329-Reviews-SOHO_Coffee_Co-London_England.html,10,3.5,£,W1K 4QB,51.5085,-0.1257,3,3,2,0,1,Excellent,Westminster,1
Orrery Epicerie,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12701255-Reviews-Orrery_Epicerie-London_England.html,24,3.5,££ - £££,W1U 5RB,51.5085,-0.1257,8,7,2,3,4,Excellent,Westminster,2
Madeleine’s Creperie,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d14007293-Reviews-Madeleine_s_Creperie-London_England.html,34,3.5,££ - £££,SE3 0BU,51.46596666666667,0.0175,12,3,7,3,8,Excellent,Lewisham,2
Yumchaa tea,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12371034-Reviews-Yumchaa_tea-London_England.html,7,4.0,£,SW15 1RG,51.45653333333333,-0.2306,3,0,0,1,1,Excellent,Wandsworth,1
Loafing,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2254727-Reviews-Loafing-London_England.html,57,3.5,££ - £££,E9 7HJ,51.5394,-0.0414,16,11,7,6,13,Excellent,City and Hackney Teaching,2
Costa Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5443516-Reviews-Costa_Coffee-London_England.html,17,3.5,£,W5 3NT,51.516333333333336,-0.2851888888888889,4,5,4,0,2,Very good,Ealing,1
Starbucks,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8095546-Reviews-Starbucks-London_England.html,25,3.5,££ - £££,SW3 4PL,51.487975000000006,-0.165875,5,4,2,2,4,Excellent,Kensington and Chelsea,2
Starbucks,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12205744-Reviews-Starbucks-London_England.html,11,3.0,££ - £££,EC3V 0EJ,51.5136,-0.0873,1,3,1,1,2,Very good,City and Hackney Teaching,2
Fix 126,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2222461-Reviews-Fix_126-London_England.html,54,3.5,££ - £££,EC2A 3PJ,51.5237,-0.0877,12,15,12,4,10,Very good,City and Hackney Teaching,2
Nude Coffee Roasters,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d15560806-Reviews-Nude_Coffee_Roasters-London_England.html,9,3.5,£,E1 6DT,51.51302727272727,-0.0617727272727272,1,3,2,1,1,Very good,Tower Hamlets,1
Blackbird Bakery East Dulwich,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3640402-Reviews-Blackbird_Bakery_East_Dulwich-London_England.html,128,3.0,££ - £££,SE22 8DY,51.453633333333336,-0.0687666666666666,31,28,19,24,23,Excellent,Southwark,2
Toast Coffee and Bakery,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d9814541-Reviews-Toast_Coffee_and_Bakery-London_England.html,32,3.5,££ - £££,W9 1EE,51.52442,-0.18458,7,4,7,0,7,Excellent,Westminster,2
Pistachios in the Park,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3961015-Reviews-Pistachios_in_the_Park-London_England.html,33,3.0,£,SE13 7SY,51.4643,-0.0119,11,6,3,6,7,Excellent,Lewisham,1
Redemption Roasters,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d21309183-Reviews-Redemption_Roasters-London_England.html,1,5.0,£,EC2M 7LS,51.5191,-0.0882,1,0,0,0,0,Excellent,City and Hackney Teaching,1
Nkora Coffee - Shoreditch,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d13531870-Reviews-Nkora_Coffee_Shoreditch-London_England.html,7,3.5,£,E2 7NX,51.5386,-0.055525,3,1,0,1,1,Excellent,City and Hackney Teaching,1
Caffe Vergnano 1882,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8733641-Reviews-Caffe_Vergnano_1882-London_England.html,29,3.5,££ - £££,EC4A 3BF,51.5085,-0.1257,8,9,1,3,6,Very good,City and Hackney Teaching,2
BeaNice Gelatto & Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7136356-Reviews-BeaNice_Gelatto_Coffee-London_England.html,7,4.0,£,WC2E 9NR,51.5085,-0.1257,4,0,1,1,0,Excellent,Westminster,1
Caffe Ritazza,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d6959121-Reviews-Caffe_Ritazza-London_England.html,28,3.5,£,SW1V 1JU,51.5085,-0.1257,4,6,9,2,2,Average,Westminster,1
Unico Gelato and Caffe - Fulham,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d13925403-Reviews-Unico_Gelato_and_Caffe_Fulham-London_England.html,3,4.0,£,SW6 6SU,51.4803,-0.1993,1,0,1,0,0,Excellent,Hammersmith and Fulham,1
Ev Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d15360608-Reviews-Ev_Cafe-London_England.html,1,5.0,£,SE1 8DD,51.49874615384616,-0.0930384615384615,1,0,0,0,0,Excellent,Southwark,1
Caffe Nero,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7359477-Reviews-Caffe_Nero-London_England.html,14,3.5,££ - £££,SW3 1JD,51.487975000000006,-0.165875,2,3,1,4,0,Poor,Westminster,2
AMT Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7806030-Reviews-AMT_Coffee-London_England.html,21,3.5,£,EC2M 7QA,51.5191,-0.0882,7,3,4,1,5,Excellent,City and Hackney Teaching,1
Chatime Tower Hill,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8736987-Reviews-Chatime_Tower_Hill-London_England.html,13,3.0,££ - £££,EC3N 4EE,51.513,-0.08,2,2,2,1,3,Terrible,Tower Hamlets,2
